A1,A6,A15,A18,A25,A27,A28,A36,A47,A49,A53,A54,A62,A65,A71,A73,A76,A77,A79,A84,A88,A95,label
2.6815464,0.19477116,0.5296771,0.28148663,2.5669804,0.7663318,0.96746534,0.3466856,0.70702803,2.4412088,0.4525615,0.51475257,3.3206618,0.46862304,0.41183773,2.6230345,1.0182798,0.5926943,2.5765247,0.3231106,0.9952113,0.6737415,HC
2.655292,0.13273391,0.06000992,0.2685887,2.5086255,0.93395483,0.98169214,0.29947928,0.4760922,2.463201,0.67736226,0.43138236,3.1345952,0.66639984,0.6117118,2.5945373,0.9861682,0.65292233,2.663904,0.26561886,0.9868318,0.6366841,HC
2.6705325,0.19027574,-0.019144053,0.19850788,2.5694635,0.49864998,0.96587986,0.29240176,0.71420145,2.5720685,0.5026254,0.44496498,3.2903268,0.57347596,0.3871084,2.6302192,0.9908043,0.53144336,2.6368988,0.33367312,1.0043579,0.76006776,HC
2.646006,0.07743177,0.6267771,0.28039277,2.5278296,0.8958035,0.9829342,0.2749928,0.5626885,2.574797,0.6175176,0.45007378,3.223499,0.675243,0.63307506,2.5660713,0.9751214,0.5998745,2.5819125,0.227048,0.97637904,0.5865424,HC
2.6903496,0.096011,0.31750897,0.22107677,2.5851932,0.79370725,0.9999859,0.3070204,0.5981542,2.6559095,0.6637909,0.46316764,3.4147694,0.5120455,0.6761705,2.6065009,0.94120497,0.60459846,2.6429324,0.28715977,1.0072387,0.5935025,HC
2.6447017,0.069165275,0.564954,0.28283134,2.6204736,0.76496863,0.981563,0.33641836,0.46275264,2.6316001,0.4590186,0.47228992,3.3603091,0.44628456,0.5844589,2.6568427,0.9928408,0.69510305,2.6530046,0.28990263,1.0172882,0.4600957,HC
2.6617398,0.1712412,0.70276606,0.26939017,2.582976,0.9907445,1.0050532,0.20360504,0.6300851,2.5018902,0.7029073,0.47442997,3.324178,0.68690145,0.554671,2.5572684,0.9648208,0.570435,2.5427136,0.21647863,0.9996726,0.53979397,HC
2.6587741,0.24044614,0.55313116,0.26329437,2.5867712,0.62883914,0.9666403,0.33848235,0.69526356,2.5683594,0.42631662,0.425034,3.3830657,0.48807123,0.54079396,2.625597,0.9817442,0.59776753,2.530704,0.26019108,0.9982753,0.42917803,HC
2.6481726,0.23619983,-0.17964293,0.117648244,2.5407815,0.45827305,0.96052724,0.23417473,0.68647784,2.566547,0.55340916,0.4009749,2.690716,0.5967666,0.6674189,2.6577163,0.9737965,0.6564783,2.6289182,0.11331242,0.9810998,0.441852,HC
2.5929165,0.23633423,0.03132354,0.26971245,2.5594432,1.6160525,0.9879992,0.3023176,0.4623042,2.6074774,0.34119493,0.4544877,3.3085446,0.6338426,0.41522512,2.6392767,0.9449611,0.6319946,2.5598614,0.32005432,0.99587756,0.60768646,HC
2.6639452,0.29612964,0.6532815,0.24173859,2.5578787,0.73187107,0.99628776,0.32344782,0.5650407,2.5849833,0.269963,0.4776934,2.9062853,0.5613674,0.3802841,2.607798,0.967149,0.59645873,2.5443134,0.26497513,1.0041612,0.52695864,HC
2.664743,0.12834325,0.20445383,0.17606138,2.537825,0.9169639,0.9549738,0.24971043,0.57856697,2.655397,0.523325,0.36405063,3.112401,0.5842996,0.6788673,2.6493125,0.96187824,0.56048405,2.6460762,0.178826,0.98528844,0.37686795,HC
2.6542723,0.17685807,0.095302984,0.1114357,2.607961,0.80412114,0.9843319,0.2627356,0.48006016,2.6093676,0.5546442,0.49764445,3.3229294,0.65345716,0.7759815,2.6430347,0.9936491,0.54377997,2.6502848,0.11680521,1.0133852,0.41386738,HC
2.668355,0.21589422,-0.18191132,0.16125761,2.6493585,-0.014962928,0.94496393,0.29785806,0.730991,2.5573292,0.66791016,0.41638353,3.3785634,0.6452581,0.60358846,2.6696403,1.0081847,0.62046134,2.6715925,0.13230368,1.0084819,0.58107686,HC
2.6811695,0.17197998,0.11633387,0.13556327,2.6038575,0.7091693,1.001453,0.314039,0.64412147,2.4616508,0.6128481,0.4538064,3.3837886,0.640748,0.69857967,2.6766174,1.014832,0.55973595,2.6847506,0.100560084,1.0138419,0.5813654,HC
2.6703,0.0409636,-0.07653092,0.11646883,2.6063004,0.80455834,0.99647903,0.29439273,0.68438303,2.6810813,0.6557816,0.4600382,2.6028469,0.6054923,0.7223231,2.6690059,1.0147563,0.57144004,2.6731584,0.13668334,1.021887,0.60857624,HC
2.6814926,0.15061699,-1.0218314,0.15628089,2.6995409,-0.76488936,1.0303726,0.1527726,0.06306613,2.6873653,0.08763151,0.14814106,2.1534157,0.18900213,0.4715016,2.6963458,1.0445769,0.1661872,2.6966634,0.1927622,1.0536466,0.078806706,HC
2.641818,0.2128847,-0.20813757,0.34756207,2.601472,0.76690584,0.9996841,0.3100284,0.59422517,2.6463542,0.58057946,0.34388152,3.7174702,0.35169494,0.19734804,2.6678407,0.99062836,0.6535189,2.6633368,0.22110799,0.9986813,0.6273759,HC
2.6649644,0.23638259,1.0201602,0.33191055,2.668289,0.77080405,1.00026,0.14964855,0.59837854,2.6495528,0.56928915,0.3803929,3.4951978,0.3888122,0.49694675,2.6736505,0.99059093,0.5707835,2.6593091,0.18833612,1.0079246,0.6079687,HC
2.676413,0.25727284,0.2301876,0.3333238,2.660766,-0.22897242,1.0157435,0.2879828,0.5518829,2.6202948,0.6817536,0.3384043,3.7242591,0.6529067,0.37302938,2.6242032,1.002385,0.68142366,2.644362,0.29699647,1.0190517,0.6428689,HC
2.6136382,0.19692357,-0.03409816,0.22585429,2.613542,0.9238455,1.0306189,0.24891502,0.47275656,2.640418,0.5821883,0.069296084,3.3974953,0.73533005,0.6380781,2.6076014,0.99389917,0.44667327,2.6008084,0.2984909,1.0068433,0.4767407,HC
2.6570156,0.11584952,0.021676492,0.21649337,2.5755472,1.2523227,1.0081843,0.24066876,0.6071809,2.6445384,0.7130688,0.180526,2.7760744,0.5866516,0.5513727,2.5798995,1.0049415,0.43546155,2.6056795,0.3285773,1.0041829,0.48014152,HC
2.6379044,0.3869687,0.22682835,0.306123,2.6417942,1.2534839,1.0044856,0.2751454,0.5390419,2.6236942,0.57235485,0.3595774,3.6333683,0.46146512,0.4861908,2.664116,0.98266006,0.55359375,2.6632733,0.31164664,0.9813626,0.512986,HC
2.6016603,0.24514946,-0.005614957,0.21697374,2.6534488,-0.16078924,0.99809426,0.2682068,0.50374186,2.6286235,0.11840283,0.35258526,2.9103303,0.49908113,0.3825713,2.6561313,0.989613,0.62945247,2.6628656,0.2433716,1.0020568,0.47234857,HC
2.6585274,0.25386623,-0.19634147,0.22606368,2.6564677,0.6099279,0.95197624,0.2639281,0.4578682,2.551531,0.5743112,0.3396475,3.746356,0.3469215,0.6228113,2.629364,1.0170581,0.6235523,2.619131,0.25580162,1.0127628,0.51728636,HC
2.6726694,0.22900398,0.24525875,0.10609208,2.6638522,0.1652858,0.9937781,0.21518357,0.5108006,2.6385489,0.62698454,0.41012964,3.7618332,0.6333183,0.60271376,2.6561217,0.95646244,0.52772063,2.6601229,0.13524131,0.99117434,0.50195515,HC
2.6515033,0.15668896,-0.1468364,0.1363664,2.6537924,0.30253357,0.9494864,0.21759845,0.5439,2.5469198,0.64943784,0.20708348,3.5609539,0.516999,0.6308052,2.6517951,0.9945192,0.65458196,2.650961,0.098666444,0.9922358,0.57288975,HC
2.6602652,0.2613484,0.33885518,0.2729178,2.5945044,0.8954852,0.9768981,0.25355795,0.5669379,2.6403136,0.58851904,0.30270565,3.7416635,0.29718485,0.46619278,2.5609765,1.0133198,0.4819905,2.6511526,0.23394671,1.0319107,0.5597323,HC
2.631384,0.23184434,0.25024104,0.255197,2.6641593,0.58260775,1.0015066,0.26763564,0.5806134,2.5924401,0.6141741,0.25992697,3.0214934,0.41402113,0.56669086,2.6114707,1.0086347,0.58220536,2.608926,0.26151654,0.99203247,0.45755348,HC
2.6117332,0.3310757,0.6512023,0.31474435,2.6148562,0.6234759,0.99139154,0.34294793,0.61796165,2.6002831,0.549532,0.42230198,3.620849,0.60416174,0.5481537,2.4872255,0.9548956,0.61593604,2.5120907,0.33337408,0.96306735,0.41600332,HC
2.64207,0.34646043,0.8706232,0.35508943,2.6083963,1.2024993,0.9793165,0.2684375,0.5651381,2.6162755,0.43521342,0.30896848,3.5163348,0.5388079,0.50495243,2.6850724,1.0135366,0.6362908,2.6914277,0.33783808,1.0082374,0.5691896,HC
2.6318252,0.22527517,-0.0067561045,0.2373742,2.619954,0.25306,1.0110265,0.32681125,0.57619524,2.6324403,0.7125961,0.27960154,3.5057964,0.5618157,0.62571824,2.6462739,1.0479496,0.7720258,2.644864,0.21447141,1.0175536,0.65133333,HC
2.622963,0.30624077,0.6811196,0.2523277,2.5846193,0.4824674,0.97936463,0.27085248,0.46726274,2.636838,0.50249064,0.3248488,3.2694585,0.58734417,0.44708386,2.6096988,0.96896714,0.47722113,2.582427,0.27141213,1.0021642,0.6195429,HC
2.6013389,0.26049405,0.79490596,0.34801236,2.6226432,1.1213423,0.95534337,0.31526014,0.45756525,2.560389,0.58816034,0.29668748,3.4890893,0.49197158,0.3989683,2.5448043,0.954693,0.46133238,2.5489938,0.29596078,0.9523577,0.66229457,HC
2.6052756,0.22280625,0.03967234,0.4260519,2.6484528,1.4392229,1.0043788,0.31233147,0.6853155,2.6571362,0.55988365,0.3124546,3.5905204,0.4922554,0.705412,2.4886184,0.9762174,0.57649404,2.5524628,0.2993164,0.99705887,0.560525,HC
2.617405,0.34263954,0.97395486,0.2664952,2.630136,0.8892423,1.0156214,0.2853587,0.56567645,2.5777683,0.5971558,0.32296413,3.8295593,0.6324123,0.5314766,2.5742943,0.9882083,0.63665384,2.6050866,0.2528824,0.9524509,0.62197065,HC
2.6576505,0.36242783,0.64779204,0.30657384,2.4578195,1.4709294,0.9881416,0.31883022,0.57830906,2.6421487,0.543725,0.26842403,3.51916,0.59271264,0.5614911,2.6179562,0.9898656,0.5168436,2.6249657,0.2293433,0.99299663,0.6360042,HC
2.6394465,0.40591812,1.0119967,0.25027135,2.6202407,1.1257498,0.9864448,0.24917018,0.40200615,2.596714,0.6793596,0.2822838,3.6556091,0.4807671,0.5507843,2.6767223,1.0000982,0.51967615,2.6591692,0.2373232,0.98282063,0.54305625,HC
2.619995,0.34846073,1.5204533,0.10789653,2.584083,0.5690249,1.0127193,0.26276606,0.6628155,2.5693781,0.39008588,0.23758471,3.607594,0.5795016,0.7188765,2.6796312,1.0151289,0.53979474,2.6616507,0.3704547,1.0049663,0.58720315,HC
2.560375,0.3166437,0.84093714,0.3007069,2.6440253,0.929147,0.99389714,0.22891642,0.49692905,2.5913458,0.6583328,0.36369956,3.4822192,0.5015987,0.6171905,2.6334977,0.9998787,0.614545,2.6555767,0.27932933,0.9959166,0.5293352,HC
2.5383527,0.19937469,0.95933616,0.28021637,2.6655598,0.8524474,1.0067389,0.28023338,0.46985197,2.5280619,0.5241378,0.33982977,3.3771305,0.6149364,0.6787158,2.657566,0.98423433,0.60417515,2.656053,0.24668519,1.013177,0.612075,HC
2.619753,0.1716951,0.57670695,0.2568963,2.5896392,0.34422198,0.9792611,0.13061039,0.22331284,2.5742502,0.17202395,0.21636787,3.562475,0.6703452,0.482693,2.6533191,0.9612274,0.6396669,2.6562572,0.28207827,0.9831217,0.43377513,HC
2.62252,0.22584942,0.7832253,0.232601,2.6114025,1.6569529,1.0182455,0.31948787,0.53572905,2.675564,0.52968377,0.27702388,3.526853,0.4604332,0.4722463,2.6244936,1.016192,0.71340656,2.668987,0.19172603,0.9796124,0.46783826,HC
2.6492817,0.28648713,0.014014382,0.28030193,2.6193037,-0.2388121,0.98196256,0.258092,0.42744353,2.6554947,0.66362584,0.34576583,3.6760356,0.5291692,0.60865223,2.637389,1.0311126,0.5920286,2.6404476,0.14051543,1.0154172,0.68162495,HC
2.6572118,0.3423544,1.8498869,0.21356069,2.6243222,0.70946056,0.9797043,0.19311747,0.64083433,2.6177719,0.6164205,0.2354038,3.327703,0.5111088,0.47882262,2.6794403,1.0210655,0.7159544,2.6713672,0.28181124,1.0086988,0.52096844,HC
2.614615,0.23612127,1.1990029,0.30351594,2.6603892,1.1212686,0.97481334,0.26100948,0.5344125,2.6391833,0.6000314,0.29886374,3.4703352,0.7266696,0.7106282,2.6440125,1.0277971,0.52891165,2.6463637,0.25317487,0.99166584,0.6219916,HC
2.638998,0.23761164,0.9842241,0.26151353,2.6493037,-0.17598556,0.9670129,0.23149477,0.5811112,2.6213174,0.70822316,0.21811081,3.1063442,0.61568075,0.6261756,2.570788,0.9709736,0.56664246,2.5777051,0.20751394,0.95995826,0.613755,HC
2.6143553,0.1455111,1.0326871,0.2758454,2.4449902,1.9118372,0.9694025,0.26263556,0.56664944,2.5900817,0.69592875,0.21157748,3.0328832,0.53911954,0.5954707,2.6026242,0.99594355,0.52681684,2.597875,0.21252911,0.9932713,0.6672807,HC
2.6534822,0.41898286,0.6862911,0.4015732,2.6500032,1.0119846,1.0195994,0.2938211,0.5273142,2.5599542,0.5797671,0.4157646,3.8588812,0.433596,0.40717262,2.6612034,0.99761057,0.49646068,2.6792545,0.38543212,0.97384566,0.52390265,HC
2.620152,0.25143588,0.22180763,0.3636011,2.6349463,0.51904565,0.98562104,0.36280346,0.4174854,2.5424774,0.23486905,0.30446523,3.5422204,0.5575491,0.53919274,2.6521661,0.9869098,0.67897207,2.6642046,0.3268164,0.99694854,0.7782439,HC
2.6244273,0.25954822,0.68967277,0.20719215,2.5858884,1.0357966,0.97304076,0.29269102,0.58392704,2.5619833,0.4882161,0.31413096,3.77006,0.5943245,0.3966501,2.6274033,0.9425366,0.50649714,2.6304634,0.30270377,0.99325776,0.6179276,HC
2.6524382,0.22645439,0.21984538,0.21909967,2.6532798,0.16168675,0.9587799,0.28694358,0.47556838,2.5683901,0.5844237,0.27905488,3.3293524,0.6151229,0.74886566,2.6355562,0.9904915,0.60636854,2.6619625,0.18894145,0.96904373,0.5213661,HC
2.6413186,0.3963408,0.10278271,0.31310654,2.6457672,0.12944996,0.96409655,0.16896208,0.3257505,2.6647618,0.51844573,0.269294,3.7160206,0.5231326,0.4610418,2.6695757,1.0058169,0.68375826,2.6637254,0.19251592,1.0003096,0.59753186,HC
2.647735,0.41396788,0.6879886,0.3376134,2.5468154,0.58976805,0.9583293,0.33704242,0.6304861,2.6063726,0.47327375,0.34424013,3.407185,0.6230945,0.4232101,2.4605916,1.0247656,0.56844753,2.5962203,0.21696201,0.94947463,0.6535205,HC
2.6911712,0.33636957,0.81103456,0.2984059,2.655933,1.6889685,0.9862934,0.32098898,0.43977943,2.6534774,0.32882273,0.41938263,3.7272668,0.47862926,0.5253647,2.5842073,1.0048193,0.581787,2.6011696,0.2940416,1.0359308,0.42556918,HC
2.6904364,0.14027146,-0.5074754,0.15766269,2.692649,-0.96460885,0.97811115,0.15470184,0.023176802,2.6910293,0.17979862,0.14760555,3.1170561,0.4509953,0.17070353,2.6952083,0.9866716,0.051123913,2.6942434,0.13134483,0.9593253,0.057502337,HC
2.6388237,0.35330707,0.9038762,0.26687807,2.541738,1.4369236,0.9063067,0.28227153,0.4985903,2.623012,0.5668732,0.28282222,3.2883716,0.4325449,0.5173081,2.57449,0.89467657,0.48940405,2.5988667,0.2722273,0.9332584,0.45206746,HC
2.6628885,0.28986558,1.6570061,0.27204326,2.5839953,0.9106599,0.8251778,0.30787694,0.50252795,2.5755756,0.5767922,0.3005063,2.406673,0.63252044,0.6608842,2.6181066,0.8470519,0.49892414,2.6344645,0.27254352,0.9131854,0.5301575,HC
2.6490815,0.23509024,0.8734028,0.23618907,2.5608642,1.0864639,0.86233556,0.20453069,0.55492806,2.617529,0.5204469,0.22265597,3.1246908,0.58143973,0.5980381,2.522277,0.8714788,0.60313714,2.6596284,0.2679044,0.89623463,0.5465735,HC
2.5758882,0.20060222,1.0408069,0.2059659,2.564253,1.2060575,0.8820326,0.2545109,0.5085105,2.6203976,0.5557065,0.254065,2.6048796,0.45210007,0.60298705,2.5778174,0.82451886,0.55578256,2.5532181,0.26270682,0.8180612,0.4876042,HC
2.6140347,0.25988755,0.7268541,0.23229972,2.5566573,1.3042977,0.8613332,0.24930094,0.44413555,2.5961673,0.5633332,0.2197096,2.87703,0.41892406,0.4963034,2.6368656,0.9262,0.5689873,2.6383958,0.25836447,0.90332353,0.5029019,HC
2.658089,0.33984214,0.60925585,0.24137385,2.6226287,1.0318481,0.7772665,0.28759864,0.5157217,2.6204686,0.52166504,0.2490344,2.3521464,0.53539467,0.6067218,2.6008346,0.8289869,0.5805663,2.5836804,0.2310893,0.8917512,0.54809684,HC
2.6108875,0.3706417,1.1523969,0.3252475,2.6035252,1.6284597,0.8871,0.2944652,0.597131,2.6302905,0.5628204,0.32919744,2.688175,0.5567821,0.550457,2.583231,0.8361985,0.57192945,2.5518274,0.21280037,0.8224304,0.5644222,HC
2.573934,0.24140717,0.6047561,0.24365008,2.5796003,0.98191947,0.8477774,0.2698433,0.5112659,2.6142287,0.5918791,0.29115093,2.4621272,0.4299631,0.33678675,2.6321037,0.87514436,0.5359017,2.5716438,0.21652201,0.929272,0.44679832,HC
2.6626303,0.2402417,1.2444386,0.23587388,2.6240716,1.103187,0.8406622,0.29805088,0.57877237,2.6138625,0.57161677,0.28052542,3.0865886,0.5387001,0.5128306,2.6177998,0.84163487,0.60134274,2.529239,0.21406896,0.88416666,0.4944105,HC
2.5540488,0.21448949,1.4859099,0.32475716,2.5267072,0.83234406,0.84323466,0.2353921,0.5452196,2.6036234,0.5422494,0.14326009,2.5603752,0.6345734,0.65454286,2.6227963,0.87264717,0.5841898,2.6009035,0.21476664,0.8395362,0.5177661,HC
2.6420224,0.27942556,1.0591397,0.24930876,2.5542803,1.1477176,0.82035726,0.2616365,0.5653251,2.6319528,0.3763949,0.31533173,2.8952131,0.5376034,0.5788452,2.5293574,0.86855555,0.6136286,2.5482318,0.29033425,0.9186169,0.40063974,HC
2.6284876,0.22250445,1.5127251,0.24946879,2.6028416,1.0486249,0.8681986,0.27020824,0.5285484,2.6343613,0.45556587,0.2548787,2.7952957,0.6137898,0.5866332,2.5904558,0.85100156,0.48395437,2.5779996,0.28347644,0.8937496,0.5279144,HC
2.6426613,0.25823244,1.0370326,0.28532764,2.5992804,1.1477231,0.8069204,0.26261896,0.44024476,2.611579,0.52894163,0.28880402,2.9961262,0.45629323,0.54950213,2.5852158,0.8962676,0.49112654,2.6193252,0.27831364,0.9174808,0.58036965,HC
2.6279492,0.4278326,1.6286712,0.3149387,2.5393753,1.1841974,0.92771965,0.24983737,0.588068,2.6282096,0.59709436,0.2547787,3.1182199,0.529442,0.460071,2.58423,0.87706983,0.61445695,2.612805,0.27578744,0.879793,0.5082442,HC
2.639664,0.25869858,1.4456381,0.30251032,2.6153247,1.1426057,0.88777024,0.256351,0.47335947,2.5507345,0.41827047,0.26603794,3.2201388,0.40196577,0.34128854,2.4948606,0.87444645,0.4159611,2.6232295,0.24068257,0.94732493,0.53897494,HC
2.5839744,0.2334284,1.3427804,0.23930319,2.5998106,1.3464538,0.7891654,0.25481603,0.61499786,2.5989542,0.38291073,0.27266756,2.9679785,0.6521258,0.6294327,2.6175454,0.86426604,0.61022556,2.5874014,0.26022854,0.8141912,0.43866017,HC
2.581641,0.21835868,1.3504299,0.32550487,2.420827,1.3854415,0.9296815,0.24545404,0.5343658,2.6327968,0.38053343,0.24484278,2.3825123,0.4364908,0.5495117,2.611936,0.821584,0.47780165,2.5501468,0.20062666,0.90816724,0.5396004,HC
2.60719,0.22460108,0.84578335,0.13513285,2.5446439,1.4755063,0.7893247,0.22963014,0.5245205,2.4947538,0.45655227,0.16023567,3.2626953,0.46956965,0.52199817,2.5850418,0.8493982,0.4214224,2.5773213,0.19628868,0.83570594,0.47308645,HC
2.5953841,0.20935777,1.347192,0.30920064,2.510857,1.7214907,0.8706952,0.22305165,0.5834465,2.5541706,0.5548189,0.31468356,3.490311,0.4827212,0.55054396,2.6587787,0.9291497,0.6317864,2.5373895,0.2567618,0.87957096,0.4450014,HC
2.637089,0.21589112,1.2257322,0.30261424,2.5994306,1.2497228,0.85346335,0.2068879,0.5538768,2.6059315,0.3744449,0.22218734,3.0587142,0.6514493,0.5420726,2.6005616,0.868712,0.3651737,2.5447116,0.25094736,0.89975905,0.50475186,HC
2.6104763,0.25508574,1.3148656,0.29267037,2.575449,1.7340956,0.8655006,0.3338716,0.48652664,2.6215408,0.5969072,0.2931461,3.3158157,0.33813423,0.3804733,2.5593696,0.87091947,0.5258582,2.5672424,0.26149717,0.9139867,0.5318579,HC
2.6286092,0.24258594,1.1037225,0.26919636,2.620923,0.91701496,0.879235,0.2837199,0.5551703,2.591665,0.44436717,0.2447522,3.0652313,0.62791467,0.53322303,2.6672423,0.8618118,0.53971773,2.557107,0.31224293,0.94795805,0.5036981,HC
2.6474152,0.2498599,1.5174447,0.28701097,2.5053668,0.95306623,0.8679319,0.32919413,0.37047192,2.496119,0.40310884,0.26555657,2.6102557,0.47363818,0.4210374,2.3919053,0.8028703,0.5033224,2.4101615,0.15030989,0.9082346,0.39287606,HC
2.569638,0.2387227,0.9469681,0.22162658,2.6104467,0.69402695,0.80791485,0.21660551,0.5432997,2.6261866,0.49431905,0.20438407,2.4166873,0.54676366,0.5570133,2.5983396,0.866963,0.4006142,2.543084,0.2969113,0.8631548,0.62846553,HC
2.5358217,0.33000648,1.199017,0.24035622,2.562892,1.188258,0.8890686,0.27036905,0.5793824,2.6366735,0.51693964,0.19087024,2.3884559,0.35721382,0.50249404,2.518272,0.9050919,0.61787754,2.5514832,0.2733109,0.9102683,0.64875597,HC
2.607406,0.27006057,1.4198886,0.27145654,2.5034118,1.3440131,0.8938182,0.17270356,0.396608,2.5967453,0.5063146,0.3544891,2.901538,0.43629396,0.3720321,2.5899284,0.85084146,0.51167595,2.6011205,0.22911522,0.86942923,0.47935748,HC
2.6177533,0.20949888,1.3035475,0.2538164,2.510349,1.2918832,0.877707,0.24230878,0.53875583,2.6060803,0.5288099,0.26858282,2.6624827,0.38267672,0.52155715,2.4935634,0.8898359,0.5558688,2.2820108,0.25542766,0.8899391,0.4921718,HC
2.5509353,0.25657567,1.9587809,0.23991819,2.5798454,0.79085743,0.8214738,0.2931469,0.61119515,2.551536,0.5117655,0.33357745,2.667723,0.3782111,0.5397186,2.561829,0.91992605,0.40751147,2.5931618,0.2705281,0.8965232,0.65381277,HC
2.6280513,0.22746007,0.86717373,0.29469442,2.5285244,1.1620421,0.88009804,0.17614087,0.55101824,2.6140723,0.6097388,0.30815816,3.2291749,0.53107625,0.47232443,2.6469653,0.8975955,0.59437567,2.5470662,0.27310294,0.91297984,0.46374768,HC
2.5586083,0.24550006,1.1536418,0.23007363,2.5634408,1.1277041,0.92325,0.23848687,0.5378127,2.5717711,0.5936195,0.24787553,3.008797,0.5111189,0.5852344,2.6544583,0.92193174,0.49272892,2.5669131,0.15878683,0.883673,0.48806462,HC
2.6246839,0.2919193,1.77146,0.316076,2.5203557,1.1850401,0.85121083,0.22258914,0.55697733,2.6182454,0.4877257,0.25582963,3.2269816,0.53645116,0.4963978,2.6188512,0.8780002,0.52306604,2.4929304,0.16750826,0.8636513,0.5078483,HC
2.683639,0.40689597,1.1138726,0.30495164,2.5845513,0.8362642,0.87349695,0.26876494,0.49137977,2.5865889,0.57562435,0.3122754,3.4110897,0.4689817,0.51213235,2.598797,0.9539988,0.53858286,2.4467385,0.23014106,0.9544058,0.5037437,HC
2.645797,0.3053667,0.9453494,0.2634157,2.5237293,1.0997828,0.9367216,0.29156956,0.54096615,2.572812,0.598398,0.3371969,3.5198011,0.4772999,0.45670247,2.622817,0.8768666,0.47883794,2.6132355,0.24001461,0.89143324,0.55218107,HC
2.6674542,0.2500176,1.2174913,0.2546734,2.6477103,0.95115733,0.89488554,0.33657885,0.5589762,2.6033916,0.6399272,0.36997077,3.6173003,0.59178704,0.4979666,2.6182702,0.92057127,0.5418344,2.58034,0.27489024,0.8915603,0.52889234,HC
2.6274774,0.23490855,0.980013,0.24474367,2.567152,1.1150601,0.91320163,0.23689379,0.50634116,2.6005197,0.5760137,0.3580583,2.665628,0.48550332,0.47992146,2.579109,0.8626869,0.3936734,2.5769613,0.2946024,0.91265446,0.34363902,HC
2.6103108,0.2763237,0.9669587,0.29099378,2.61981,1.1508895,0.889751,0.21745852,0.5727591,2.6138878,0.55248547,0.27093738,3.0498548,0.31780955,0.46830702,2.5879455,0.8060861,0.5016373,2.4992204,0.20582733,0.87873846,0.513245,HC
2.6359987,0.28756136,1.0425557,0.2383129,2.569521,1.1287817,0.855687,0.18102504,0.5625519,2.5258682,0.5977711,0.3315994,3.3304896,0.28795707,0.4995046,2.5661674,0.88219255,0.43283552,2.559363,0.21482418,0.8816888,0.44545776,HC
2.6017172,0.37155217,1.3071039,0.28412807,2.5469582,1.5224777,0.8906275,0.22572125,0.50931126,2.556958,0.48772657,0.3700075,3.458794,0.48005593,0.5497938,2.6321502,0.8637445,0.6249964,2.581131,0.2141707,0.8856836,0.4911441,HC
2.6709514,0.19397643,-0.33956945,0.34051803,2.4307742,0.41368982,1.0459713,0.4528426,0.52272755,2.6751158,0.6455103,0.3086391,3.0255432,0.38265884,0.5664623,2.6886542,0.99030036,0.52958065,2.5420325,0.27953747,0.98822695,0.35789454,HC
2.6001475,0.16152266,0.96728647,0.43674454,2.4763303,0.1958161,1.0653594,0.46384898,0.53028834,2.6517878,0.5742635,0.4637074,3.6524067,0.52930117,0.63380444,2.5792022,0.974384,0.60817,2.4772904,0.33058268,1.006265,0.55508953,HC
2.6304731,0.27340475,-0.003363544,0.44751015,2.4384801,0.18178383,1.0851654,0.40237272,0.64228505,2.4041255,0.5009024,0.27687815,3.8212154,0.58696264,0.6073292,2.4902098,0.9883574,0.7369545,2.4996843,0.3730688,1.0191888,0.60513514,HC
2.62016,0.1523699,0.42841008,0.52108717,2.5887005,0.27253333,1.0324341,0.49144015,0.55066097,2.6324036,0.6431725,0.45409188,3.7013,0.47175467,0.6278976,2.576317,0.9902304,0.64556015,2.598018,0.3114981,1.0289096,0.6836968,HC
2.5991285,0.1687353,1.0228431,0.53394866,2.5561054,-0.12931946,1.0510451,0.52649057,0.6380496,2.590503,0.6160991,0.43012404,3.6407528,0.7006707,0.49880677,2.5493867,1.0274264,0.68420476,2.640674,0.13362847,1.0283276,0.58006823,HC
2.6322463,0.18147546,0.91237813,0.4799507,2.3913717,0.35243848,1.0609576,0.44864202,0.7179738,2.593554,0.5255411,0.38833553,3.6035604,0.5784936,0.60499483,2.5863237,0.97025895,0.6367939,2.5723233,0.2449949,1.0344154,0.5186343,HC
2.5642874,0.21894926,0.92853796,0.5075559,2.5353303,0.6550033,1.0520731,0.36502406,0.47678,2.5987625,0.37169403,0.41525748,3.586256,0.5246377,0.60040957,2.634914,1.0082649,0.564377,2.650032,0.3221879,1.0341046,0.44129163,HC
2.6095436,0.19195679,0.54970413,0.57720965,2.5054011,0.6700546,1.0553814,0.43697482,0.5173542,2.494109,0.6529654,0.4151519,3.6534934,0.6242625,0.68557906,2.4909747,1.0034242,0.49025887,2.491807,0.37363723,0.9982222,0.48128536,HC
2.6429586,0.19742954,0.71104145,0.41972733,2.6023657,0.061606128,1.0508666,0.50271183,0.3166329,2.5311174,0.6394673,0.4374734,3.466508,0.68577266,0.507094,2.6047707,0.9536534,0.573478,2.5599093,0.31302822,0.9653436,0.5373739,HC
2.579335,0.20555852,0.46472618,0.41863924,2.485924,0.71065116,1.0469385,0.43738005,0.53602326,2.609552,0.5233562,0.2802805,3.3383977,0.5217815,0.5554242,2.5854688,0.9449048,0.5398215,2.5400212,0.28946173,0.9730854,0.7054107,HC
